open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2026-04-07 07:00:00,68568.35,68703.72,68500.0,68624.61,307.81904,2026-04-07 07:59:59.999,21118408.2936371,79878,221.91944,15224711.4013201,0
2026-04-07 08:00:00,68624.6,68984.48,68603.6,68936.71,338.93457,2026-04-07 08:59:59.999,23326977.9689465,122298,186.38126,12827214.413446,0
2026-04-07 09:00:00,68936.71,69247.9,68930.04,69150.05,436.92801,2026-04-07 09:59:59.999,30194541.20457,120059,278.03061,19212476.6110717,0
2026-04-07 10:00:00,69150.06,69199.87,68200.0,68237.93,899.01254,2026-04-07 10:59:59.999,61685973.5781185,214675,422.31226,28988206.783068,0
2026-04-07 11:00:00,68237.93,68455.96,68071.96,68345.75,598.71022,2026-04-07 11:59:59.999,40876226.3982597,145690,314.44852,21472470.2415826,0
2026-04-07 12:00:00,68345.75,68599.13,68080.0,68392.18,738.67705,2026-04-07 12:59:59.999,50465046.3417103,170920,360.19433,24607794.1309525,0
2026-04-07 13:00:00,68392.19,68633.87,68198.12,68231.99,822.0611,2026-04-07 13:59:59.999,56267085.2103956,193426,388.33997,26585491.7040285,0
2026-04-07 14:00:00,68231.99,68258.26,67763.64,67860.48,1396.10082,2026-04-07 14:59:59.999,94928280.6084962,300701,642.47406,43680347.9410791,0
2026-04-07 15:00:00,67860.49,68268.6,67732.01,68168.1,1084.45539,2026-04-07 15:59:59.999,73756197.3949877,212877,598.85173,40737779.6734683,0
2026-04-07 16:00:00,68168.11,68454.23,68085.01,68229.99,654.26405,2026-04-07 16:59:59.999,44660742.030238,189868,299.38232,20438082.1574211,0
2026-04-07 17:00:00,68230.0,69000.0,68198.22,68705.81,1147.70463,2026-04-07 17:59:59.999,78749716.2149234,183673,588.95003,40407202.2074044,0
2026-04-07 18:00:00,68705.82,68773.24,68358.1,68442.53,630.41269,2026-04-07 18:59:59.999,43220536.8378939,132017,254.38832,17441416.164082,0
2026-04-07 19:00:00,68442.52,69098.44,68358.1,69011.29,1385.03929,2026-04-07 19:59:59.999,95205486.3321365,258140,788.46432,54218087.7195499,0
2026-04-07 20:00:00,69011.29,69535.26,69011.29,69319.39,1097.55478,2026-04-07 20:59:59.999,76092164.7444442,196904,602.73804,41768553.1065039,0
2026-04-07 21:00:00,69319.39,70216.68,69311.84,69927.64,1742.03489,2026-04-07 21:59:59.999,121646710.92636,271263,1006.74781,70272186.0391868,0
2026-04-07 22:00:00,69927.65,71528.0,69927.65,71514.09,2841.66596,2026-04-07 22:59:59.999,201139060.1447952,484080,1690.88345,119710993.5637582,0
2026-04-07 23:00:00,71514.1,72761.0,71194.9,71924.22,3690.98922,2026-04-07 23:59:59.999,265729125.76524952,540447,1996.62804,143803564.2565974,0
2026-04-08 00:00:00,71924.22,72110.65,71541.51,71710.19,1153.45069,2026-04-08 00:59:59.999,82891585.016868,253574,538.76691,38728046.0576756,0
2026-04-08 01:00:00,71710.19,71758.6,71452.68,71476.97,621.6206,2026-04-08 01:59:59.999,44495839.9635139,134202,238.54978,17076251.4643473,0
2026-04-08 02:00:00,71476.98,71727.01,71240.99,71364.94,1153.76247,2026-04-08 02:59:59.999,82424661.4994492,141406,513.49349,36681877.8749593,0
2026-04-08 03:00:00,71364.95,71479.97,71277.18,71287.39,441.23135,2026-04-08 03:59:59.999,31484697.1190931,72060,223.82891,15973246.6302122,0
2026-04-08 04:00:00,71287.39,71676.77,71287.38,71566.18,721.11279,2026-04-08 04:59:59.999,51578505.239984,86939,341.78501,24439391.6050452,0
2026-04-08 05:00:00,71566.66,71831.6,71560.0,71731.1,821.79755,2026-04-08 05:59:59.999,58915453.8261952,93637,331.29795,23751683.912856,0
2026-04-08 06:00:00,71731.1,71941.42,71581.14,71732.69,811.19618,2026-04-08 06:59:59.999,58236985.7740732,104409,319.07031,22907860.8737241,0
2026-04-08 07:00:00,71732.7,71902.0,71573.04,71627.59,943.84918,2026-04-08 07:59:59.999,67665254.5154802,102943,371.8859,26670940.3308716,0
2026-04-08 08:00:00,71627.59,71831.08,71627.59,71800.0,501.15204,2026-04-08 08:59:59.999,35952018.1411609,103512,259.57719,18621278.9947609,0
2026-04-08 09:00:00,71799.99,71955.0,71588.75,71678.87,419.9995,2026-04-08 09:59:59.999,30146289.5204426,82392,199.49447,14318966.6941641,0
2026-04-08 10:00:00,71678.87,71790.0,71457.61,71476.98,514.219,2026-04-08 10:59:59.999,36814034.8028998,79930,243.36114,17425859.954306,0
2026-04-08 11:00:00,71476.97,71739.67,71407.77,71675.12,779.27898,2026-04-08 11:59:59.999,55772042.317842,111924,411.05486,29423768.3975676,0
2026-04-08 12:00:00,71675.12,72181.81,71581.76,72071.95,1226.00544,2026-04-08 12:59:59.999,88153457.0885858,178515,724.92282,52108258.3058262,0
2026-04-08 13:00:00,72071.95,72857.0,71510.0,71600.01,2821.31683,2026-04-08 13:59:59.999,203814663.5188735,477399,1497.6902,108256438.1467004,0
2026-04-08 14:00:00,71600.0,71751.42,70707.23,70912.88,1895.54834,2026-04-08 14:59:59.999,134991889.4535169,403864,946.92613,67470302.133792,0
2026-04-08 15:00:00,70912.89,71349.05,70833.3,71310.0,873.16856,2026-04-08 15:59:59.999,62084245.3344589,232188,523.14458,37194616.7143819,0
2026-04-08 16:00:00,71309.99,71699.0,71250.93,71602.1,757.94566,2026-04-08 16:59:59.999,54126352.6416386,194907,376.94403,26925565.5211932,0
2026-04-08 17:00:00,71602.11,71963.94,71490.55,71888.19,682.09647,2026-04-08 17:59:59.999,48942093.059753,214797,277.40099,19905281.3828721,0
2026-04-08 18:00:00,71888.19,71888.2,71085.22,71099.63,703.75724,2026-04-08 18:59:59.999,50294135.1837086,231142,229.32074,16386364.0612594,0
2026-04-08 19:00:00,71099.63,71372.22,71019.0,71318.48,473.49397,2026-04-08 19:59:59.999,33723179.0439972,139329,259.32314,18473563.2850725,0
2026-04-08 20:00:00,71318.47,71481.7,71267.91,71372.93,226.24698,2026-04-08 20:59:59.999,16152198.5735886,69395,112.93101,8062860.6270996,0
2026-04-08 21:00:00,71372.94,71748.0,71330.86,71551.39,367.89907,2026-04-08 21:59:59.999,26332237.3544051,92323,219.27066,15691367.667519,0
2026-04-08 22:00:00,71551.4,71571.6,71064.84,71064.84,374.67564,2026-04-08 22:59:59.999,26707263.7106545,109207,136.61402,9742067.3030074,0
2026-04-08 23:00:00,71064.84,71204.0,70901.89,71069.93,517.86174,2026-04-08 23:59:59.999,36785105.351941,133994,273.54765,19430418.8996172,0
2026-04-09 00:00:00,71069.93,71133.71,70650.0,70815.5,677.85142,2026-04-09 00:59:59.999,48038062.7025354,169391,245.86977,17425806.0932567,0
2026-04-09 01:00:00,70815.5,70956.7,70466.0,70928.89,495.03665,2026-04-09 01:59:59.999,34985280.9537107,168131,225.11705,15916378.6519442,0
2026-04-09 02:00:00,70928.9,71198.8,70816.36,71060.64,664.15391,2026-04-09 02:59:59.999,47176321.805166,117526,361.88993,25708549.8148958,0
2026-04-09 03:00:00,71060.64,71124.05,70845.27,70992.39,808.25356,2026-04-09 03:59:59.999,57361048.1456543,96910,405.42183,28772137.1952593,0
2026-04-09 04:00:00,70992.37,71006.13,70734.77,70782.0,304.15042,2026-04-09 04:59:59.999,21558329.1466229,69255,146.31994,10372413.3403322,0
2026-04-09 05:00:00,70781.99,71087.12,70689.38,70984.0,495.401,2026-04-09 05:59:59.999,35145622.9257143,86786,282.3615,20035432.6034797,0
2026-04-09 06:00:00,70983.99,71082.71,70809.94,71031.84,538.94746,2026-04-09 06:59:59.999,38238214.5986332,102825,302.39915,21456216.0560532,0
2026-04-09 07:00:00,71031.83,71116.0,70955.4,70982.01,922.88611,2026-04-09 07:59:59.999,65541937.0601367,88429,578.50797,41084613.7599011,0
2026-04-09 08:00:00,70982.01,71380.0,70865.42,71249.51,562.42694,2026-04-09 08:59:59.999,40032815.0264475,102601,342.632,24386555.2977285,0
2026-04-09 09:00:00,71249.51,71575.0,71109.99,71534.68,512.0201,2026-04-09 09:59:59.999,36525899.9651565,91222,341.85244,24388204.9143626,0
2026-04-09 10:00:00,71534.69,71534.69,71276.44,71276.45,304.66693,2026-04-09 10:59:59.999,21758827.012839,75633,153.38919,10953908.4618567,0
2026-04-09 11:00:00,71276.45,71350.0,71038.5,71150.17,446.85377,2026-04-09 11:59:59.999,31797614.6908135,79474,188.57732,13418130.8476071,0
2026-04-09 12:00:00,71150.17,71328.79,71040.0,71279.63,382.04593,2026-04-09 12:59:59.999,27196614.899006,116594,177.01183,12605509.9992185,0
2026-04-09 13:00:00,71279.63,71355.24,70629.3,70801.98,696.59545,2026-04-09 13:59:59.999,49413505.3080736,209315,290.76332,20627884.7414589,0
2026-04-09 14:00:00,70801.97,71250.39,70522.77,71123.71,873.72309,2026-04-09 14:59:59.999,61939752.8580019,233439,496.53372,35201249.5001053,0
2026-04-09 15:00:00,71123.71,72358.0,70929.44,72141.99,2048.75279,2026-04-09 15:59:59.999,147202932.6170406,432456,1179.30467,84736553.452474,0
2026-04-09 16:00:00,72142.0,72399.0,71729.66,72080.87,1429.6831,2026-04-09 16:59:59.999,103099259.9896421,294918,681.09321,49135442.0797668,0
2026-04-09 17:00:00,72080.86,72550.0,72062.38,72347.49,1415.90923,2026-04-09 17:59:59.999,102489029.1068433,256507,754.48252,54612904.1056854,0
2026-04-09 18:00:00,72348.0,72380.7,71747.68,71888.69,560.32535,2026-04-09 18:59:59.999,40309125.1829912,200612,261.58819,18813878.9802755,0
2026-04-09 19:00:00,71888.69,72300.0,71750.0,72096.32,607.89039,2026-04-09 19:59:59.999,43799445.7230091,158739,353.02233,25440680.3546784,0
2026-04-09 20:00:00,72096.33,72458.31,71985.95,72413.97,497.89389,2026-04-09 20:59:59.999,35987370.7831394,104156,275.77967,19930997.1076063,0
2026-04-09 21:00:00,72413.96,72700.0,72142.79,72264.95,771.79321,2026-04-09 21:59:59.999,55848504.818029,133227,402.56246,29137647.1953684,0
2026-04-09 22:00:00,72264.96,73145.0,71945.94,71946.01,1345.32358,2026-04-09 22:59:59.999,97745801.5121387,206639,776.23347,56434222.5446995,0
2026-04-09 23:00:00,71946.01,72025.53,71585.25,71787.97,795.83731,2026-04-09 23:59:59.999,57132499.1779912,178240,381.60423,27394933.9451529,0
2026-04-10 00:00:00,71787.98,72028.4,71573.35,71963.03,967.9743,2026-04-10 00:59:59.999,69540187.2231639,177343,464.44817,33361115.0579908,0
2026-04-10 01:00:00,71963.04,72387.0,71673.48,72157.93,679.67117,2026-04-10 01:59:59.999,48980349.6567239,183166,390.47373,28134039.4198709,0
2026-04-10 02:00:00,72157.93,72291.04,71921.59,71965.36,515.54191,2026-04-10 02:59:59.999,37165170.2664672,103906,259.28386,18690913.3000454,0
2026-04-10 03:00:00,71965.36,72027.37,71813.73,71868.67,543.68867,2026-04-10 03:59:59.999,39104360.7708734,93275,183.06425,13164046.8205625,0
2026-04-10 04:00:00,71868.67,72212.84,71820.47,72117.29,734.17151,2026-04-10 04:59:59.999,52802042.35379,87041,347.30276,24978726.4949259,0
2026-04-10 05:00:00,72117.29,72267.89,72010.4,72127.84,408.69549,2026-04-10 05:59:59.999,29483491.7756326,80470,160.96291,11612686.2563176,0
2026-04-10 06:00:00,72127.84,72179.85,71792.01,71805.38,448.00931,2026-04-10 06:59:59.999,32248992.0216722,97084,162.31835,11685635.5106227,0
2026-04-10 07:00:00,71805.39,71837.59,71428.0,71481.85,702.39043,2026-04-10 07:59:59.999,50331092.4686047,116111,240.08192,17203998.8733535,0
2026-04-10 08:00:00,71481.85,71769.41,71426.15,71606.07,624.89096,2026-04-10 08:59:59.999,44729277.5163778,93574,276.93974,19826019.4535473,0
2026-04-10 09:00:00,71606.08,71873.0,71583.47,71787.41,281.02303,2026-04-10 09:59:59.999,20163196.1263723,90003,157.51829,11303125.8062162,0
2026-04-10 10:00:00,71787.41,71928.29,71711.6,71910.09,238.63388,2026-04-10 10:59:59.999,17137722.7914998,59863,107.06587,7690508.5118044,0
2026-04-10 11:00:00,71910.1,72261.93,71903.69,72127.59,421.17579,2026-04-10 11:59:59.999,30389986.6723456,111534,230.33764,16620527.0431369,0
2026-04-10 12:00:00,72127.59,72458.0,72007.5,72258.68,733.4245,2026-04-10 12:59:59.999,52984821.155966,157927,378.86868,27373236.0238899,0
2026-04-10 13:00:00,72258.69,72409.41,71899.51,72321.4,673.2668,2026-04-10 13:59:59.999,48591633.9485061,175966,352.97511,25486141.0389955,0
2026-04-10 14:00:00,72321.39,73155.58,72258.0,72909.0,2362.6198,2026-04-10 14:59:59.999,172047313.7710065,364338,1416.07416,103116145.7500427,0
2026-04-10 15:00:00,72909.0,73289.96,72355.87,72460.51,1324.05053,2026-04-10 15:59:59.999,96414125.3761869,257240,586.95848,42779931.4943465,0
2026-04-10 16:00:00,72460.52,73069.4,72387.41,72992.33,733.09003,2026-04-10 16:59:59.999,53317271.9031704,191787,463.39507,33706763.7353584,0
2026-04-10 17:00:00,72992.32,73146.0,72802.96,73121.66,454.50524,2026-04-10 17:59:59.999,33157027.6519644,129537,256.18801,18692760.5207181,0
2026-04-10 18:00:00,73121.66,73159.81,72880.95,73107.07,597.01721,2026-04-10 18:59:59.999,43583437.370255,118164,323.92284,23648720.5802321,0
2026-04-10 19:00:00,73107.07,73264.76,72900.0,73236.11,713.54118,2026-04-10 19:59:59.999,52137388.2977601,115349,386.18906,28221504.3503369,0
2026-04-10 20:00:00,73236.11,73434.0,73051.97,73361.68,872.16866,2026-04-10 20:59:59.999,63876843.3556579,137530,512.24974,37518994.1413728,0
2026-04-10 21:00:00,73361.68,73364.47,72934.53,73190.67,654.89865,2026-04-10 21:59:59.999,47869940.206939,97611,304.46803,22246781.9091307,0
2026-04-10 22:00:00,73190.68,73244.03,72700.6,72877.0,798.3469,2026-04-10 22:59:59.999,58284587.9668491,88020,373.59347,27290924.8644827,0
2026-04-10 23:00:00,72877.01,72967.79,72791.96,72962.7,889.83693,2026-04-10 23:59:59.999,64855375.4078782,49469,485.06827,35352655.5440959,0
2026-04-11 00:00:00,72962.71,72962.71,72787.94,72828.42,801.54149,2026-04-11 00:59:59.999,58402473.2731371,56493,415.67748,30288818.7575689,0
2026-04-11 01:00:00,72828.42,72999.99,72670.0,72954.39,320.3002,2026-04-11 01:59:59.999,23324296.6759933,59118,146.51735,10673776.4549054,0
2026-04-11 02:00:00,72954.39,73094.89,72910.93,72966.57,288.43552,2026-04-11 02:59:59.999,21056448.0531107,57560,128.23925,9362069.9764194,0
2026-04-11 03:00:00,72966.58,73075.34,72814.42,72866.63,227.12944,2026-04-11 03:59:59.999,16573618.0134006,44084,104.74053,7644201.5053201,0
2026-04-11 04:00:00,72866.62,72954.28,72681.9,72806.08,298.14959,2026-04-11 04:59:59.999,21704019.8294316,45783,139.59932,10161507.8669151,0
2026-04-11 05:00:00,72806.08,72836.55,72679.08,72722.28,222.17067,2026-04-11 05:59:59.999,16167949.1156153,36947,106.01843,7716143.4163759,0
2026-04-11 06:00:00,72722.28,72771.32,72612.16,72762.0,590.44339,2026-04-11 06:59:59.999,42920425.3772276,52977,364.55591,26500438.3606818,0
2026-04-11 07:00:00,72762.01,72832.0,72672.56,72745.38,321.42327,2026-04-11 07:59:59.999,23385628.5433212,44028,210.40947,15308962.7534773,0
2026-04-11 08:00:00,72745.38,72799.57,72638.44,72664.17,263.67236,2026-04-11 08:59:59.999,19174348.22322,29200,156.43778,11376106.9215286,0
2026-04-11 09:00:00,72664.16,72908.0,72617.75,72907.11,306.96352,2026-04-11 09:59:59.999,22337975.1195,51068,176.87128,12869748.4153038,0
2026-04-11 10:00:00,72907.12,72915.95,72760.9,72843.71,224.83128,2026-04-11 10:59:59.999,16375992.4904782,38211,127.85622,9313588.4479977,0
2026-04-11 11:00:00,72843.7,72912.0,72826.37,72907.05,109.63598,2026-04-11 11:59:59.999,7987816.3932615,29708,57.75292,4207860.3321538,0
2026-04-11 12:00:00,72907.05,72982.4,72814.97,72940.49,180.21756,2026-04-11 12:59:59.999,13139494.835785,38941,99.24444,7236190.1040182,0
2026-04-11 13:00:00,72940.5,72940.5,72513.09,72658.07,493.97275,2026-04-11 13:59:59.999,35904703.1549344,85293,170.83058,12415339.0834399,0
2026-04-11 14:00:00,72658.07,72770.91,72609.27,72704.67,212.83973,2026-04-11 14:59:59.999,15468936.7663368,45333,112.49513,8176613.094789,0
2026-04-11 15:00:00,72704.66,72896.03,72678.0,72858.17,246.74388,2026-04-11 15:59:59.999,17957494.266229,58674,138.98809,10115626.4952876,0
2026-04-11 16:00:00,72858.18,73204.74,72812.94,73034.33,656.04744,2026-04-11 16:59:59.999,47861477.0419754,90094,424.28751,30942055.47776,0
2026-04-11 17:00:00,73034.34,73169.04,72942.06,73095.97,269.56328,2026-04-11 17:59:59.999,19698687.6281837,59183,104.22291,7616883.0091982,0
2026-04-11 18:00:00,73095.97,73726.13,73032.61,73547.89,856.65701,2026-04-11 18:59:59.999,62942906.818033,147995,491.26168,36095161.4819249,0
2026-04-11 19:00:00,73547.9,73790.0,73472.38,73687.15,595.037,2026-04-11 19:59:59.999,43817627.3132422,120747,278.12929,20484252.4843922,0
2026-04-11 20:00:00,73687.16,73689.97,73226.28,73290.43,395.49217,2026-04-11 20:59:59.999,29040370.4771687,77222,158.64431,11651065.2178245,0
2026-04-11 21:00:00,73290.43,73548.08,73200.48,73427.04,366.94025,2026-04-11 21:59:59.999,26938813.4335471,66984,208.0176,15273193.1356921,0
2026-04-11 22:00:00,73427.04,73574.0,73234.25,73376.01,431.15797,2026-04-11 22:59:59.999,31636211.8701004,57637,213.81443,15690937.5291868,0
2026-04-11 23:00:00,73376.01,73376.01,72907.4,73043.16,391.57799,2026-04-11 23:59:59.999,28619398.9964374,78761,138.86414,10148469.6708806,0
2026-04-12 00:00:00,73043.16,73117.32,72873.25,73079.96,390.45862,2026-04-12 00:59:59.999,28508853.2221783,69036,184.09768,13442230.9316505,0
2026-04-12 01:00:00,73079.96,73137.24,71310.0,71643.69,2072.10202,2026-04-12 01:59:59.999,149195848.2831889,318005,809.14167,58179616.9618703,0
2026-04-12 02:00:00,71643.69,71982.46,71352.47,71761.35,839.35622,2026-04-12 02:59:59.999,60233975.9055189,192867,429.28203,30806757.115745,0
2026-04-12 03:00:00,71761.35,71861.33,71593.18,71593.19,790.20901,2026-04-12 03:59:59.999,56670454.8605221,92149,341.18865,24468581.1424683,0
2026-04-12 04:00:00,71593.18,71685.31,71444.68,71466.53,611.50691,2026-04-12 04:59:59.999,43753760.5327903,70523,246.33437,17625037.2429284,0
2026-04-12 05:00:00,71466.53,71781.0,71417.22,71710.2,667.76838,2026-04-12 05:59:59.999,47848805.5307096,55434,348.03595,24933635.6092744,0
2026-04-12 06:00:00,71710.19,71753.33,71633.77,71668.01,377.10612,2026-04-12 06:59:59.999,27036333.7991816,32504,234.18309,16791227.3324069,0
2026-04-12 07:00:00,71668.01,71747.31,71588.57,71665.0,313.33908,2026-04-12 07:59:59.999,22456747.4717064,35465,100.04764,7170515.6820417,0
2026-04-12 08:00:00,71664.99,71805.85,71595.0,71629.21,922.36362,2026-04-12 08:59:59.999,66134158.5708839,42803,441.66198,31664349.7969077,0
2026-04-12 09:00:00,71629.21,71633.01,71488.45,71531.94,372.12981,2026-04-12 09:59:59.999,26628235.8571809,35976,143.93768,10298900.7075977,0
2026-04-12 10:00:00,71531.95,71682.72,71357.76,71452.89,274.78665,2026-04-12 10:59:59.999,19654281.2387854,46696,122.99463,8796997.0342201,0
2026-04-12 11:00:00,71452.89,71556.12,71412.57,71468.55,211.53603,2026-04-12 11:59:59.999,15120261.4066555,36286,95.52816,6829651.4168988,0
2026-04-12 12:00:00,71468.54,71500.0,71077.44,71084.01,608.12473,2026-04-12 12:59:59.999,43349064.637777,77183,240.67289,17158021.2678511,0
2026-04-12 13:00:00,71084.01,71146.03,70866.82,70889.42,708.82478,2026-04-12 13:59:59.999,50331220.2708717,132827,274.42708,19486923.4384426,0
2026-04-12 14:00:00,70889.42,71092.78,70700.0,70748.34,541.94034,2026-04-12 14:59:59.999,38419904.2271711,97857,219.25626,15547459.0249053,0
2026-04-12 15:00:00,70748.34,70932.0,70604.07,70892.03,502.43194,2026-04-12 15:59:59.999,35567537.6977996,71109,260.1212,18417134.4658203,0
2026-04-12 16:00:00,70892.04,70959.51,70821.05,70936.27,259.94883,2026-04-12 16:59:59.999,18431043.3342458,53254,146.48088,10386638.2679406,0
2026-04-12 17:00:00,70936.27,71202.0,70900.0,71140.51,322.7326,2026-04-12 17:59:59.999,22918451.8854123,58429,186.13428,13219263.9392897,0
2026-04-12 18:00:00,71140.51,71214.08,71056.2,71137.64,176.22609,2026-04-12 18:59:59.999,12535475.575244,42584,97.70609,6950690.9924225,0
2026-04-12 19:00:00,71137.65,71222.58,71078.76,71084.18,233.07874,2026-04-12 19:59:59.999,16579417.4685587,27123,162.37064,11550090.1721684,0
2026-04-12 20:00:00,71084.18,71440.0,70956.83,71335.43,622.27061,2026-04-12 20:59:59.999,44257083.9491937,63382,437.46774,31102871.202212,0
2026-04-12 21:00:00,71335.43,71452.0,71163.01,71364.02,234.93742,2026-04-12 21:59:59.999,16749684.2750426,59364,104.51044,7450299.3865814,0
2026-04-12 22:00:00,71364.03,71367.85,70505.88,70912.73,908.94869,2026-04-12 22:59:59.999,64375857.0950725,249362,389.48033,27582915.845855,0
2026-04-12 23:00:00,70912.73,70912.73,70571.66,70740.98,510.34077,2026-04-12 23:59:59.999,36069434.7209003,108561,311.25153,21994078.8335222,0
2026-04-13 00:00:00,70741.56,71262.63,70615.3,71172.62,546.73984,2026-04-13 00:59:59.999,38797142.7914749,136458,349.10137,24773920.714631,0
2026-04-13 01:00:00,71172.63,71227.28,71027.26,71197.64,720.27854,2026-04-13 01:59:59.999,51228858.8398601,95936,400.84113,28509468.2334799,0
2026-04-13 02:00:00,71197.64,71271.78,70986.71,71073.14,270.71272,2026-04-13 02:59:59.999,19250817.3334658,81509,129.09432,9179834.226313,0
2026-04-13 03:00:00,71073.14,71155.42,70917.27,70976.0,348.9161,2026-04-13 03:59:59.999,24783871.1231812,74724,198.09761,14072091.6974715,0
2026-04-13 04:00:00,70975.99,71144.0,70854.29,70890.3,584.47308,2026-04-13 04:59:59.999,41510696.3414808,69844,317.27762,22529951.3292458,0
2026-04-13 05:00:00,70890.3,70920.0,70672.72,70878.82,533.46945,2026-04-13 05:59:59.999,37786560.8043702,80364,288.84697,20460942.207703,0
2026-04-13 06:00:00,70878.82,71106.54,70878.82,71017.66,697.01918,2026-04-13 06:59:59.999,49501225.7215433,63373,468.59712,33277705.3595881,0
2026-04-13 07:00:00,71017.66,71067.91,70685.25,70813.88,859.13978,2026-04-13 07:59:59.999,60824731.4347402,83453,410.80529,29083802.5362852,0
2026-04-13 08:00:00,70813.88,70861.01,70566.99,70680.7,334.12518,2026-04-13 08:59:59.999,23621406.8828568,78710,141.14216,9979602.4143479,0
2026-04-13 09:00:00,70680.7,70910.68,70678.0,70792.88,250.58431,2026-04-13 09:59:59.999,17733390.0369803,60867,138.23354,9783306.7778032,0
2026-04-13 10:00:00,70792.89,70846.9,70688.28,70755.88,177.99631,2026-04-13 10:59:59.999,12598093.1767469,58596,94.97814,6722734.8485122,0
2026-04-13 11:00:00,70755.89,70997.12,70736.29,70929.68,260.33899,2026-04-13 11:59:59.999,18454546.9874062,65407,139.13767,9862264.8076099,0
2026-04-13 12:00:00,70929.68,71219.8,70758.5,71074.91,460.129,2026-04-13 12:59:59.999,32655077.6110468,110238,269.45516,19125927.3965534,0
2026-04-13 13:00:00,71074.92,71700.82,70818.57,71662.65,1544.74455,2026-04-13 13:59:59.999,110124310.2427737,243613,797.94475,56886566.4855825,0
2026-04-13 14:00:00,71662.65,72401.0,71375.24,72400.15,2098.23774,2026-04-13 14:59:59.999,150677973.3246919,339547,1113.61442,80011326.4113889,0
2026-04-13 15:00:00,72400.15,72464.28,71652.65,71866.59,1342.3378,2026-04-13 15:59:59.999,96570112.6006067,221524,557.22626,40105141.2019926,0
2026-04-13 16:00:00,71866.59,72437.25,71679.8,72202.36,1514.19404,2026-04-13 16:59:59.999,109287825.5068279,277423,652.6026,47102099.5314389,0
2026-04-13 17:00:00,72202.37,72600.0,72069.01,72148.87,1653.64723,2026-04-13 17:59:59.999,119621538.1658269,201060,747.08323,54049724.762508,0
2026-04-13 18:00:00,72148.87,72460.42,72053.78,72424.86,965.95939,2026-04-13 18:59:59.999,69745605.1758175,145307,463.19727,33441070.0758794,0
2026-04-13 19:00:00,72424.86,73480.0,72298.93,73322.82,2632.95065,2026-04-13 19:59:59.999,192056753.4836054,295565,1522.98653,111094116.7738276,0
2026-04-13 20:00:00,73322.0,73394.37,73007.08,73149.36,1081.57049,2026-04-13 20:59:59.999,79132258.0243946,169843,486.15643,35566612.5245297,0
2026-04-13 21:00:00,73149.36,73368.08,73072.85,73179.71,387.90227,2026-04-13 21:59:59.999,28394013.5299227,83076,187.87495,13753610.8261465,0
2026-04-13 22:00:00,73179.71,74746.61,73172.01,74627.04,3298.60756,2026-04-13 22:59:59.999,244623337.18975568,386662,2049.57818,151954997.7981837,0
2026-04-13 23:00:00,74627.04,74900.0,74405.64,74417.99,1666.14205,2026-04-13 23:59:59.999,124390171.8547894,250440,715.92633,53456954.9101567,0
2026-04-14 00:00:00,74418.0,74517.31,74102.39,74163.82,1276.45858,2026-04-14 00:59:59.999,94827853.699114,153466,473.93562,35209374.7366133,0
2026-04-14 01:00:00,74163.82,74431.0,73954.86,74386.02,1065.1631,2026-04-14 01:59:59.999,79071306.0555248,121754,441.60251,32797495.7332733,0
2026-04-14 02:00:00,74386.03,74579.32,74283.2,74330.98,598.05117,2026-04-14 02:59:59.999,44506257.773537,99256,300.17154,22339553.8087029,0
2026-04-14 03:00:00,74330.99,74496.9,74252.35,74444.43,646.36946,2026-04-14 03:59:59.999,48059361.2165504,74844,302.67088,22505001.4415139,0
2026-04-14 04:00:00,74444.44,74504.52,74351.55,74387.85,484.30563,2026-04-14 04:59:59.999,36051201.1996385,69205,233.80056,17404463.5258251,0
2026-04-14 05:00:00,74387.85,74434.41,74150.6,74210.11,838.40961,2026-04-14 05:59:59.999,62291961.4671441,77455,431.97,32096395.5218807,0
2026-04-14 06:00:00,74210.12,74550.0,74210.12,74522.73,614.57152,2026-04-14 06:59:59.999,45726221.6308916,84838,350.12293,26050010.6591588,0
2026-04-14 07:00:00,74522.72,74924.64,74430.92,74546.0,1456.55359,2026-04-14 07:59:59.999,108683345.0659559,170699,583.73525,43573306.7013638,0
2026-04-14 08:00:00,74545.99,74910.0,74460.64,74750.0,938.29896,2026-04-14 08:59:59.999,70072552.6214992,128477,482.71297,36050600.3985852,0
2026-04-14 09:00:00,74750.0,74830.93,74435.12,74500.0,565.8647,2026-04-14 09:59:59.999,42250800.5916566,99327,285.88963,21350072.861861,0
2026-04-14 10:00:00,74500.0,74617.92,74333.46,74350.01,540.18312,2026-04-14 10:59:59.999,40215466.51116,86599,212.99743,15855491.6741561,0
2026-04-14 11:00:00,74350.01,74450.63,74307.35,74376.52,653.35819,2026-04-14 11:59:59.999,48598555.547963,85765,325.3578,24200939.1133347,0
2026-04-14 12:00:00,74376.52,74485.06,74277.19,74452.0,513.51818,2026-04-14 12:59:59.999,38184571.8413146,109433,267.80727,19915004.5512,0
2026-04-14 13:00:00,74452.0,75532.94,74407.74,75525.94,3246.78739,2026-04-14 13:59:59.999,243807169.88525367,351589,2113.04411,158658072.9614364,0
2026-04-14 14:00:00,75525.94,76038.0,75013.61,75013.62,4357.56106,2026-04-14 14:59:59.999,329235907.20463,566851,2513.81318,190000596.3785898,0
