trader_id,trade_id,trade_type,symbol,direction,entry_time,exit_time,entry_price,exit_price,investment,profit,roi,duration_minutes,profile
BTR0085,BTR0085_0021,mirror,BTCUSDT,long,2026-05-05 23:00:00,2026-05-06 00:59:59.999,80905.52,81030.01,1024.36,1.58,0.00154,120.0,random_trader
BTR0085,BTR0085_0022,mirror,BTCUSDT,long,2026-05-03 12:00:00,2026-05-03 20:59:59.999,78747.09,78915.99,604.11,1.3,0.00214,540.0,random_trader
BTR0085,BTR0085_0023,copy,BTCUSDT,long,2026-04-22 20:00:00,2026-04-22 23:59:59.999,78436.68,78178.23,771.96,-2.54,-0.0033,240.0,random_trader
BTR0085,BTR0085_0024,mirror,BTCUSDT,long,2026-04-03 21:00:00,2026-04-04 01:59:59.999,66964.21,66852.0,345.51,-0.58,-0.00168,300.0,random_trader
BTR0085,BTR0085_0025,mirror,BTCUSDT,long,2026-04-11 06:00:00,2026-04-11 16:59:59.999,72762.0,73034.33,135.2,0.51,0.00374,660.0,random_trader
BTR0085,BTR0085_0026,mirror,BTCUSDT,long,2026-04-18 05:00:00,2026-04-18 13:59:59.999,77134.66,76122.87,664.62,-8.72,-0.01312,540.0,random_trader
BTR0085,BTR0085_0027,mirror,BTCUSDT,long,2026-04-05 11:00:00,2026-04-05 12:59:59.999,66999.0,66783.58,279.98,-0.9,-0.00322,120.0,random_trader
BTR0085,BTR0085_0028,copy,BTCUSDT,long,2026-05-03 19:00:00,2026-05-04 02:59:59.999,78760.32,80173.3,1193.04,21.4,0.01794,480.0,random_trader
BTR0085,BTR0085_0029,mirror,BTCUSDT,short,2026-04-13 12:00:00,2026-04-13 16:59:59.999,71074.91,72202.36,359.92,-5.71,-0.01586,300.0,random_trader
BTR0085,BTR0085_0030,single,BTCUSDT,short,2026-04-24 09:00:00,2026-04-24 12:59:59.999,77527.69,78275.66,870.17,-8.4,-0.00965,240.0,random_trader
BTR0085,BTR0085_0031,single,BTCUSDT,short,2026-05-07 12:00:00,2026-05-07 13:59:59.999,81162.01,80503.68,320.64,2.6,0.00811,120.0,random_trader
BTR0085,BTR0085_0032,mirror,BTCUSDT,long,2026-04-16 00:00:00,2026-04-16 04:59:59.999,74815.1,74944.15,698.25,1.2,0.00172,300.0,random_trader
BTR0085,BTR0085_0033,mirror,BTCUSDT,long,2026-04-21 18:00:00,2026-04-22 00:59:59.999,75610.21,76370.45,1057.66,10.63,0.01005,420.0,random_trader
BTR0085,BTR0085_0034,single,BTCUSDT,long,2026-05-04 04:00:00,2026-05-04 09:59:59.999,80332.06,79838.48,1178.58,-7.24,-0.00614,360.0,random_trader
BTR0085,BTR0085_0035,mirror,BTCUSDT,long,2026-05-04 10:00:00,2026-05-04 11:59:59.999,78940.26,78793.67,265.8,-0.49,-0.00186,120.0,random_trader
BTR0085,BTR0085_0036,copy,BTCUSDT,short,2026-04-02 09:00:00,2026-04-02 19:59:59.999,66469.6,66975.99,606.77,-4.62,-0.00762,660.0,random_trader
BTR0085,BTR0085_0037,single,BTCUSDT,short,2026-04-12 04:00:00,2026-04-12 10:59:59.999,71466.53,71452.89,756.37,0.14,0.00019,420.0,random_trader
BTR0085,BTR0085_0038,single,BTCUSDT,long,2026-04-10 20:00:00,2026-04-11 00:59:59.999,73361.68,72828.42,1003.55,-7.29,-0.00727,300.0,random_trader
BTR0085,BTR0085_0039,copy,BTCUSDT,short,2026-05-03 18:00:00,2026-05-04 05:59:59.999,78739.67,80027.26,336.21,-5.5,-0.01635,720.0,random_trader
BTR0085,BTR0085_0040,mirror,BTCUSDT,short,2026-04-24 09:00:00,2026-04-24 17:59:59.999,77527.69,77681.71,557.84,-1.11,-0.00199,540.0,random_trader
BTR0085,BTR0085_0041,mirror,BTCUSDT,long,2026-04-05 04:00:00,2026-04-05 10:59:59.999,67101.65,67046.01,1050.19,-0.87,-0.00083,420.0,random_trader
BTR0085,BTR0085_0042,mirror,BTCUSDT,long,2026-04-21 17:00:00,2026-04-22 02:59:59.999,75545.62,77604.71,1190.96,32.46,0.02726,600.0,random_trader
BTR0085,BTR0085_0043,mirror,BTCUSDT,long,2026-03-31 10:00:00,2026-03-31 11:59:59.999,66363.38,66685.69,841.88,4.09,0.00486,120.0,random_trader
BTR0085,BTR0085_0044,mirror,BTCUSDT,long,2026-04-23 18:00:00,2026-04-24 04:59:59.999,77678.65,77670.0,613.27,-0.07,-0.00011,660.0,random_trader
BTR0085,BTR0085_0045,mirror,BTCUSDT,long,2026-04-05 00:00:00,2026-04-05 01:59:59.999,67225.0,67085.0,349.88,-0.73,-0.00208,120.0,random_trader
BTR0085,BTR0085_0046,copy,BTCUSDT,long,2026-04-28 14:00:00,2026-04-28 18:59:59.999,75949.99,76242.18,488.98,1.88,0.00385,300.0,random_trader
BTR0085,BTR0085_0047,single,BTCUSDT,long,2026-04-09 23:00:00,2026-04-10 01:59:59.999,71787.97,72157.93,918.5,4.73,0.00515,180.0,random_trader
BTR0085,BTR0085_0048,mirror,BTCUSDT,long,2026-04-08 04:00:00,2026-04-08 09:59:59.999,71566.18,71678.87,865.84,1.36,0.00157,360.0,random_trader
BTR0085,BTR0085_0049,mirror,BTCUSDT,long,2026-04-03 21:00:00,2026-04-03 22:59:59.999,66964.21,66888.76,476.77,-0.54,-0.00113,120.0,random_trader
BTR0085,BTR0085_0050,single,BTCUSDT,long,2026-04-04 15:00:00,2026-04-04 23:59:59.999,67383.66,67300.42,499.36,-0.62,-0.00124,540.0,random_trader
BTR0085,BTR0085_0051,mirror,BTCUSDT,short,2026-04-24 09:00:00,2026-04-24 10:59:59.999,77527.69,77752.36,366.36,-1.06,-0.0029,120.0,random_trader
BTR0085,BTR0085_0052,mirror,BTCUSDT,long,2026-04-03 00:00:00,2026-04-03 08:59:59.999,66785.86,66965.39,469.37,1.26,0.00269,540.0,random_trader
BTR0085,BTR0085_0053,copy,BTCUSDT,short,2026-04-09 23:00:00,2026-04-10 09:59:59.999,71787.97,71787.41,1105.4,0.01,1e-05,660.0,random_trader
BTR0085,BTR0085_0054,single,BTCUSDT,long,2026-04-26 15:00:00,2026-04-27 01:59:59.999,78049.0,79283.66,1152.47,18.23,0.01582,660.0,random_trader
BTR0085,BTR0085_0055,copy,BTCUSDT,long,2026-03-31 23:00:00,2026-04-01 02:59:59.999,68284.48,67668.89,797.84,-7.19,-0.00902,240.0,random_trader
BTR0085,BTR0085_0056,single,BTCUSDT,long,2026-05-07 00:00:00,2026-05-07 07:59:59.999,81016.96,81518.58,916.75,5.68,0.00619,480.0,random_trader
BTR0085,BTR0085_0057,mirror,BTCUSDT,long,2026-05-04 21:00:00,2026-05-05 07:59:59.999,80259.17,80855.59,1181.44,8.78,0.00743,660.0,random_trader
BTR0085,BTR0085_0058,single,BTCUSDT,long,2026-05-01 05:00:00,2026-05-01 13:59:59.999,77165.98,78737.25,1008.69,20.54,0.02036,540.0,random_trader
BTR0085,BTR0085_0059,single,BTCUSDT,short,2026-04-21 19:00:00,2026-04-22 02:59:59.999,75023.43,77604.71,508.7,-17.5,-0.03441,480.0,random_trader
BTR0085,BTR0085_0060,single,BTCUSDT,short,2026-04-17 22:00:00,2026-04-18 03:59:59.999,77301.25,77005.47,106.68,0.41,0.00383,360.0,random_trader
BTR0085,BTR0085_0061,single,BTCUSDT,short,2026-04-24 09:00:00,2026-04-24 18:59:59.999,77527.69,77618.24,148.13,-0.17,-0.00117,600.0,random_trader
BTR0085,BTR0085_0062,mirror,BTCUSDT,long,2026-04-30 00:00:00,2026-04-30 10:59:59.999,76248.74,76028.66,795.68,-2.3,-0.00289,660.0,random_trader
BTR0085,BTR0085_0063,single,BTCUSDT,long,2026-05-08 12:00:00,2026-05-08 20:59:59.999,80025.82,80133.09,754.43,1.01,0.00134,540.0,random_trader
BTR0085,BTR0085_0064,single,BTCUSDT,long,2026-04-15 18:00:00,2026-04-16 00:59:59.999,74390.29,74815.1,714.77,4.08,0.00571,420.0,random_trader
BTR0085,BTR0085_0065,single,BTCUSDT,long,2026-04-16 17:00:00,2026-04-16 18:59:59.999,74343.25,75026.71,317.61,2.92,0.00919,120.0,random_trader
BTR0085,BTR0085_0066,copy,BTCUSDT,long,2026-04-21 16:00:00,2026-04-21 23:59:59.999,75781.18,76336.15,1195.78,8.76,0.00732,480.0,random_trader
BTR0085,BTR0085_0067,single,BTCUSDT,long,2026-04-15 18:00:00,2026-04-16 04:59:59.999,74390.29,74944.15,785.08,5.85,0.00745,660.0,random_trader
BTR0085,BTR0085_0068,mirror,BTCUSDT,long,2026-04-28 20:00:00,2026-04-29 04:59:59.999,76463.95,77269.76,862.94,9.09,0.01054,540.0,random_trader
BTR0085,BTR0085_0069,mirror,BTCUSDT,long,2026-05-08 07:00:00,2026-05-08 13:59:59.999,79682.4,79647.8,914.36,-0.4,-0.00043,420.0,random_trader
BTR0085,BTR0085_0070,copy,BTCUSDT,long,2026-05-04 09:00:00,2026-05-04 19:59:59.999,79838.48,80053.31,1191.92,3.21,0.00269,660.0,random_trader
BTR0085,BTR0085_0071,single,BTCUSDT,long,2026-04-19 04:00:00,2026-04-19 12:59:59.999,75664.62,75571.6,653.91,-0.8,-0.00123,540.0,random_trader
BTR0085,BTR0085_0072,copy,BTCUSDT,short,2026-05-08 17:00:00,2026-05-08 22:59:59.999,80060.0,80262.0,850.79,-2.15,-0.00252,360.0,random_trader
BTR0085,BTR0085_0073,single,BTCUSDT,short,2026-04-29 21:00:00,2026-04-30 07:59:59.999,75933.93,76161.67,897.48,-2.69,-0.003,660.0,random_trader
BTR0085,BTR0085_0074,copy,BTCUSDT,long,2026-04-14 22:00:00,2026-04-15 00:59:59.999,74023.15,74568.36,231.32,1.7,0.00737,180.0,random_trader
BTR0085,BTR0085_0075,mirror,BTCUSDT,long,2026-04-16 14:00:00,2026-04-17 01:59:59.999,73973.33,74750.0,1154.36,12.12,0.0105,720.0,random_trader
BTR0085,BTR0085_0076,mirror,BTCUSDT,short,2026-04-05 03:00:00,2026-04-05 07:59:59.999,67145.98,66820.64,584.09,2.83,0.00485,300.0,random_trader
BTR0085,BTR0085_0077,mirror,BTCUSDT,short,2026-04-01 23:00:00,2026-04-02 00:59:59.999,68113.92,68600.29,518.79,-3.7,-0.00714,120.0,random_trader
BTR0085,BTR0085_0078,mirror,BTCUSDT,short,2026-04-02 04:00:00,2026-04-02 15:59:59.999,66330.27,66852.91,922.91,-7.27,-0.00788,720.0,random_trader
BTR0085,BTR0085_0079,single,BTCUSDT,long,2026-05-01 16:00:00,2026-05-01 21:59:59.999,78214.36,78199.99,956.33,-0.18,-0.00018,360.0,random_trader
BTR0085,BTR0085_0080,single,BTCUSDT,long,2026-05-06 02:00:00,2026-05-06 06:59:59.999,81363.54,81476.71,241.05,0.34,0.00139,300.0,random_trader
BTR0085,BTR0085_0081,single,BTCUSDT,long,2026-04-19 03:00:00,2026-04-19 14:59:59.999,75515.77,76024.01,716.16,4.82,0.00673,720.0,random_trader
BTR0085,BTR0085_0082,mirror,BTCUSDT,long,2026-04-15 11:00:00,2026-04-15 18:59:59.999,74201.78,74390.29,181.27,0.46,0.00254,480.0,random_trader
BTR0085,BTR0085_0083,single,BTCUSDT,long,2026-04-01 03:00:00,2026-04-01 08:59:59.999,68170.67,68670.16,719.75,5.27,0.00733,360.0,random_trader
BTR0085,BTR0085_0084,single,BTCUSDT,short,2026-04-26 01:00:00,2026-04-26 02:59:59.999,77461.16,77512.67,1009.15,-0.67,-0.00066,120.0,random_trader
BTR0085,BTR0085_0085,copy,BTCUSDT,long,2026-04-28 11:00:00,2026-04-28 21:59:59.999,76229.0,76357.15,653.58,1.1,0.00168,660.0,random_trader
BTR0085,BTR0085_0086,mirror,BTCUSDT,short,2026-04-06 13:00:00,2026-04-06 21:59:59.999,69428.23,69504.99,460.24,-0.51,-0.00111,540.0,random_trader
BTR0085,BTR0085_0087,single,BTCUSDT,long,2026-05-01 15:00:00,2026-05-02 02:59:59.999,78445.89,78353.93,1147.02,-1.34,-0.00117,720.0,random_trader
BTR0085,BTR0085_0088,single,BTCUSDT,long,2026-04-30 14:00:00,2026-04-30 17:59:59.999,76301.24,76250.01,1162.73,-0.78,-0.00067,240.0,random_trader
BTR0085,BTR0085_0089,mirror,BTCUSDT,long,2026-04-12 04:00:00,2026-04-12 05:59:59.999,71466.53,71710.2,471.64,1.61,0.00341,120.0,random_trader
BTR0085,BTR0085_0090,single,BTCUSDT,long,2026-05-09 14:00:00,2026-05-09 16:59:59.999,80332.22,80625.01,838.02,3.05,0.00364,180.0,random_trader
BTR0085,BTR0085_0091,mirror,BTCUSDT,long,2026-04-04 18:00:00,2026-04-04 20:59:59.999,67295.47,67268.4,1076.03,-0.43,-0.0004,180.0,random_trader
BTR0085,BTR0085_0092,mirror,BTCUSDT,long,2026-05-10 13:00:00,2026-05-10 21:59:59.999,80971.67,80720.47,183.44,-0.57,-0.0031,540.0,random_trader
BTR0085,BTR0085_0093,single,BTCUSDT,long,2026-04-26 07:00:00,2026-04-26 08:59:59.999,78102.53,78032.59,419.77,-0.38,-0.0009,120.0,random_trader
BTR0085,BTR0085_0094,single,BTCUSDT,long,2026-05-10 12:00:00,2026-05-10 16:59:59.999,80927.72,81378.25,959.82,5.34,0.00557,300.0,random_trader
BTR0085,BTR0085_0095,mirror,BTCUSDT,short,2026-04-29 10:00:00,2026-04-29 12:59:59.999,77619.61,77143.68,1135.81,6.96,0.00613,180.0,random_trader
BTR0085,BTR0085_0096,copy,BTCUSDT,long,2026-04-20 17:00:00,2026-04-21 00:59:59.999,75898.14,76092.45,596.46,1.53,0.00256,480.0,random_trader
BTR0085,BTR0085_0097,single,BTCUSDT,long,2026-04-13 05:00:00,2026-04-13 11:59:59.999,70878.82,70929.68,897.8,0.64,0.00072,420.0,random_trader
BTR0085,BTR0085_0098,copy,BTCUSDT,long,2026-04-16 06:00:00,2026-04-16 14:59:59.999,75045.01,73973.33,470.57,-6.72,-0.01428,540.0,random_trader
BTR0085,BTR0085_0099,mirror,BTCUSDT,long,2026-04-22 18:00:00,2026-04-23 03:59:59.999,79022.39,77746.46,619.17,-10.0,-0.01615,600.0,random_trader
BTR0086,BTR0086_0001,single,BTCUSDT,long,2026-05-03 19:00:00,2026-05-04 02:59:59.999,78760.32,80173.3,561.4,10.07,0.01794,480.0,disciplined
BTR0086,BTR0086_0002,mirror,BTCUSDT,long,2026-04-09 07:00:00,2026-04-09 12:59:59.999,70982.01,71279.63,767.53,3.22,0.00419,360.0,disciplined
BTR0086,BTR0086_0003,mirror,BTCUSDT,short,2026-04-10 07:00:00,2026-04-10 09:59:59.999,71481.85,71787.41,449.75,-1.92,-0.00427,180.0,disciplined
BTR0086,BTR0086_0004,mirror,BTCUSDT,long,2026-04-19 01:00:00,2026-04-19 04:59:59.999,75621.95,75664.62,314.3,0.18,0.00056,240.0,disciplined
BTR0086,BTR0086_0005,mirror,BTCUSDT,long,2026-04-02 13:00:00,2026-04-02 19:59:59.999,66270.87,66975.99,827.35,8.8,0.01064,420.0,disciplined
BTR0086,BTR0086_0006,single,BTCUSDT,short,2026-04-04 22:00:00,2026-04-05 02:59:59.999,67399.92,67170.16,774.77,2.64,0.00341,300.0,disciplined
BTR0086,BTR0086_0007,mirror,BTCUSDT,long,2026-04-12 21:00:00,2026-04-13 02:59:59.999,71364.02,71073.14,779.15,-3.18,-0.00408,360.0,disciplined
BTR0086,BTR0086_0008,copy,BTCUSDT,long,2026-04-09 08:00:00,2026-04-09 12:59:59.999,71249.51,71279.63,537.49,0.23,0.00042,300.0,disciplined
BTR0086,BTR0086_0009,single,BTCUSDT,long,2026-05-01 08:00:00,2026-05-01 11:59:59.999,77377.47,77463.98,901.04,1.01,0.00112,240.0,disciplined
BTR0086,BTR0086_0010,mirror,BTCUSDT,long,2026-04-20 13:00:00,2026-04-20 19:59:59.999,75269.38,76296.96,287.28,3.92,0.01365,420.0,disciplined
BTR0086,BTR0086_0011,mirror,BTCUSDT,long,2026-05-07 16:00:00,2026-05-07 23:59:59.999,79801.08,80006.0,869.89,2.23,0.00257,480.0,disciplined
BTR0086,BTR0086_0012,mirror,BTCUSDT,short,2026-04-13 01:00:00,2026-04-13 06:59:59.999,71197.64,71017.66,717.86,1.81,0.00253,360.0,disciplined
BTR0086,BTR0086_0013,copy,BTCUSDT,long,2026-04-04 21:00:00,2026-04-05 00:59:59.999,67359.2,67225.0,542.17,-1.08,-0.00199,240.0,disciplined
BTR0086,BTR0086_0014,mirror,BTCUSDT,short,2026-05-04 20:00:00,2026-05-04 23:59:59.999,79936.7,79861.01,668.39,0.63,0.00095,240.0,disciplined
BTR0086,BTR0086_0015,copy,BTCUSDT,long,2026-04-14 22:00:00,2026-04-15 05:59:59.999,74023.15,74021.5,104.03,-0.0,-2e-05,480.0,disciplined
BTR0086,BTR0086_0016,single,BTCUSDT,long,2026-05-08 22:00:00,2026-05-09 01:59:59.999,80262.0,80327.75,494.17,0.4,0.00082,240.0,disciplined
BTR0086,BTR0086_0017,single,BTCUSDT,short,2026-04-22 14:00:00,2026-04-22 20:59:59.999,79045.75,78436.68,886.26,6.83,0.00771,420.0,disciplined
BTR0086,BTR0086_0018,single,BTCUSDT,short,2026-04-07 12:00:00,2026-04-07 15:59:59.999,68392.18,68168.1,346.45,1.14,0.00328,240.0,disciplined
BTR0086,BTR0086_0019,mirror,BTCUSDT,long,2026-04-24 13:00:00,2026-04-24 18:59:59.999,78093.79,77618.24,132.13,-0.8,-0.00609,360.0,disciplined
BTR0086,BTR0086_0020,mirror,BTCUSDT,long,2026-04-23 18:00:00,2026-04-24 00:59:59.999,77678.65,78417.22,943.28,8.97,0.00951,420.0,disciplined
BTR0086,BTR0086_0021,single,BTCUSDT,short,2026-04-07 18:00:00,2026-04-07 21:59:59.999,68442.53,69927.64,742.52,-16.11,-0.0217,240.0,disciplined
BTR0086,BTR0086_0022,mirror,BTCUSDT,long,2026-04-11 02:00:00,2026-04-11 07:59:59.999,72966.57,72745.38,270.94,-0.82,-0.00303,360.0,disciplined
BTR0086,BTR0086_0023,mirror,BTCUSDT,long,2026-05-09 06:00:00,2026-05-09 12:59:59.999,80263.92,80397.97,701.33,1.17,0.00167,420.0,disciplined
BTR0086,BTR0086_0024,mirror,BTCUSDT,short,2026-05-10 10:00:00,2026-05-10 15:59:59.999,80873.79,81418.01,584.69,-3.93,-0.00673,360.0,disciplined
BTR0086,BTR0086_0025,single,BTCUSDT,short,2026-04-17 20:00:00,2026-04-17 23:59:59.999,77337.64,77072.0,935.58,3.21,0.00343,240.0,disciplined
BTR0086,BTR0086_0026,mirror,BTCUSDT,long,2026-04-04 01:00:00,2026-04-04 03:59:59.999,66852.0,66832.18,461.18,-0.14,-0.0003,180.0,disciplined
BTR0086,BTR0086_0027,single,BTCUSDT,long,2026-04-19 02:00:00,2026-04-19 07:59:59.999,75496.0,75252.34,266.23,-0.86,-0.00323,360.0,disciplined
BTR0086,BTR0086_0028,mirror,BTCUSDT,long,2026-05-08 10:00:00,2026-05-08 12:59:59.999,80212.56,80025.82,777.49,-1.81,-0.00233,180.0,disciplined
BTR0086,BTR0086_0029,single,BTCUSDT,long,2026-04-05 14:00:00,2026-04-05 17:59:59.999,66918.03,67373.64,216.76,1.48,0.00681,240.0,disciplined
BTR0086,BTR0086_0030,single,BTCUSDT,short,2026-04-09 10:00:00,2026-04-09 14:59:59.999,71276.45,71123.71,441.55,0.95,0.00214,300.0,disciplined
BTR0086,BTR0086_0031,copy,BTCUSDT,long,2026-05-10 11:00:00,2026-05-10 16:59:59.999,80821.21,81378.25,534.39,3.68,0.00689,360.0,disciplined
BTR0087,BTR0087_0001,mirror,BTCUSDT,short,2026-04-15 11:00:00,2026-04-15 22:59:59.999,74201.78,74964.0,1928.3,-19.81,-0.01027,720.0,revenge_trader
BTR0087,BTR0087_0002,single,BTCUSDT,short,2026-04-25 06:00:00,2026-04-25 15:59:59.999,77503.63,77330.26,982.08,2.2,0.00224,600.0,revenge_trader
BTR0087,BTR0087_0003,mirror,BTCUSDT,long,2026-05-07 07:00:00,2026-05-07 21:59:59.999,81518.58,79735.01,1020.27,-22.32,-0.02188,900.0,revenge_trader
BTR0087,BTR0087_0004,single,BTCUSDT,long,2026-04-26 12:00:00,2026-04-26 15:59:59.999,77833.08,78049.0,2308.84,6.41,0.00277,240.0,revenge_trader
BTR0087,BTR0087_0005,mirror,BTCUSDT,short,2026-04-21 08:00:00,2026-04-21 13:59:59.999,76507.21,75899.98,1373.68,10.9,0.00794,360.0,revenge_trader
BTR0087,BTR0087_0006,single,BTCUSDT,long,2026-04-16 18:00:00,2026-04-17 01:59:59.999,75026.71,74750.0,2314.06,-8.53,-0.00369,480.0,revenge_trader
BTR0087,BTR0087_0007,mirror,BTCUSDT,long,2026-04-14 06:00:00,2026-04-14 13:59:59.999,74522.73,75525.94,680.93,9.17,0.01346,480.0,revenge_trader
BTR0087,BTR0087_0008,mirror,BTCUSDT,long,2026-04-10 15:00:00,2026-04-10 20:59:59.999,72460.51,73361.68,1303.87,16.22,0.01244,360.0,revenge_trader
BTR0087,BTR0087_0009,mirror,BTCUSDT,short,2026-04-06 10:00:00,2026-04-06 19:59:59.999,69770.88,69739.53,1268.76,0.57,0.00045,600.0,revenge_trader
BTR0087,BTR0087_0010,copy,BTCUSDT,short,2026-04-21 23:00:00,2026-04-22 03:59:59.999,76336.15,77521.48,2436.77,-37.84,-0.01553,300.0,revenge_trader
BTR0087,BTR0087_0011,single,BTCUSDT,long,2026-04-24 22:00:00,2026-04-25 08:59:59.999,77328.91,77643.37,1152.6,4.69,0.00407,660.0,revenge_trader
BTR0087,BTR0087_0012,mirror,BTCUSDT,long,2026-05-04 16:00:00,2026-05-04 22:59:59.999,80025.03,80067.23,1751.86,0.92,0.00053,420.0,revenge_trader
BTR0087,BTR0087_0013,mirror,BTCUSDT,short,2026-05-09 03:00:00,2026-05-09 13:59:59.999,80383.95,80391.18,1475.74,-0.13,-9e-05,660.0,revenge_trader
BTR0087,BTR0087_0014,mirror,BTCUSDT,short,2026-04-20 09:00:00,2026-04-20 17:59:59.999,75062.77,75898.14,2993.35,-33.31,-0.01113,540.0,revenge_trader
BTR0087,BTR0087_0015,single,BTCUSDT,long,2026-04-16 12:00:00,2026-04-16 23:59:59.999,74624.0,75154.29,1496.76,10.64,0.00711,720.0,revenge_trader
BTR0087,BTR0087_0016,mirror,BTCUSDT,long,2026-05-05 19:00:00,2026-05-06 02:59:59.999,81606.35,81363.54,2697.18,-8.03,-0.00298,480.0,revenge_trader
BTR0087,BTR0087_0017,mirror,BTCUSDT,short,2026-04-08 08:00:00,2026-04-08 13:59:59.999,71800.0,71600.01,1384.91,3.86,0.00279,360.0,revenge_trader
BTR0087,BTR0087_0018,single,BTCUSDT,long,2026-04-12 11:00:00,2026-04-12 20:59:59.999,71468.55,71335.43,1129.24,-2.1,-0.00186,600.0,revenge_trader
BTR0087,BTR0087_0019,mirror,BTCUSDT,long,2026-05-06 06:00:00,2026-05-06 11:59:59.999,81476.71,82522.89,2266.21,29.1,0.01284,360.0,revenge_trader
BTR0087,BTR0087_0020,single,BTCUSDT,short,2026-04-03 15:00:00,2026-04-03 18:59:59.999,66827.15,66812.03,2911.48,0.66,0.00023,240.0,revenge_trader
BTR0087,BTR0087_0021,single,BTCUSDT,short,2026-04-25 23:00:00,2026-04-26 03:59:59.999,77625.0,77400.21,1675.3,4.85,0.0029,300.0,revenge_trader
BTR0087,BTR0087_0022,mirror,BTCUSDT,long,2026-04-24 19:00:00,2026-04-24 23:59:59.999,77628.85,77437.13,1143.23,-2.82,-0.00247,300.0,revenge_trader
BTR0087,BTR0087_0023,single,BTCUSDT,long,2026-04-15 18:00:00,2026-04-16 02:59:59.999,74390.29,74887.24,2263.23,15.12,0.00668,540.0,revenge_trader
BTR0087,BTR0087_0024,single,BTCUSDT,long,2026-05-09 00:00:00,2026-05-09 08:59:59.999,80238.76,80407.12,2427.41,5.09,0.0021,540.0,revenge_trader
BTR0087,BTR0087_0025,single,BTCUSDT,long,2026-05-01 17:00:00,2026-05-02 07:59:59.999,78552.94,78220.0,2448.05,-10.38,-0.00424,900.0,revenge_trader
BTR0087,BTR0087_0026,mirror,BTCUSDT,long,2026-05-06 09:00:00,2026-05-06 19:59:59.999,81997.0,81464.87,1022.71,-6.64,-0.00649,660.0,revenge_trader
BTR0087,BTR0087_0027,single,BTCUSDT,long,2026-05-09 11:00:00,2026-05-09 14:59:59.999,80345.46,80332.22,2623.44,-0.43,-0.00016,240.0,revenge_trader
BTR0087,BTR0087_0028,mirror,BTCUSDT,long,2026-04-01 10:00:00,2026-04-01 19:59:59.999,68585.55,68176.84,1236.82,-7.37,-0.00596,600.0,revenge_trader
BTR0087,BTR0087_0029,mirror,BTCUSDT,short,2026-04-14 20:00:00,2026-04-15 06:59:59.999,74102.29,73891.62,895.25,2.55,0.00284,660.0,revenge_trader
BTR0087,BTR0087_0030,mirror,BTCUSDT,short,2026-04-06 18:00:00,2026-04-06 22:59:59.999,69888.97,68811.0,1402.38,21.63,0.01542,300.0,revenge_trader
BTR0087,BTR0087_0031,mirror,BTCUSDT,short,2026-05-09 18:00:00,2026-05-10 05:59:59.999,80907.65,80700.77,2841.44,7.27,0.00256,720.0,revenge_trader
BTR0087,BTR0087_0032,single,BTCUSDT,long,2026-04-24 08:00:00,2026-04-24 13:59:59.999,77785.71,78093.79,858.42,3.4,0.00396,360.0,revenge_trader
BTR0087,BTR0087_0033,single,BTCUSDT,long,2026-04-02 07:00:00,2026-04-02 13:59:59.999,66930.79,66270.87,618.07,-6.09,-0.00986,420.0,revenge_trader
BTR0087,BTR0087_0034,single,BTCUSDT,short,2026-04-02 14:00:00,2026-04-02 22:59:59.999,66868.18,66982.48,604.62,-1.03,-0.00171,540.0,revenge_trader
BTR0087,BTR0087_0035,mirror,BTCUSDT,long,2026-04-29 08:00:00,2026-04-29 14:59:59.999,77046.32,76570.0,1716.01,-10.61,-0.00618,420.0,revenge_trader
BTR0087,BTR0087_0036,single,BTCUSDT,short,2026-04-26 02:00:00,2026-04-26 10:59:59.999,77512.67,78002.43,2018.27,-12.75,-0.00632,540.0,revenge_trader
BTR0087,BTR0087_0037,single,BTCUSDT,short,2026-04-27 02:00:00,2026-04-27 05:59:59.999,79130.01,77785.54,1450.23,24.64,0.01699,240.0,revenge_trader
BTR0087,BTR0087_0038,single,BTCUSDT,long,2026-04-01 22:00:00,2026-04-02 03:59:59.999,68122.99,66576.25,2194.67,-49.83,-0.02271,360.0,revenge_trader
BTR0087,BTR0087_0039,mirror,BTCUSDT,short,2026-04-17 12:00:00,2026-04-17 15:59:59.999,76233.05,77785.02,2197.32,-44.73,-0.02036,240.0,revenge_trader
BTR0087,BTR0087_0040,single,BTCUSDT,long,2026-04-26 08:00:00,2026-04-26 22:59:59.999,78032.59,78313.52,1858.9,6.69,0.0036,900.0,revenge_trader
BTR0087,BTR0087_0041,copy,BTCUSDT,long,2026-04-21 02:00:00,2026-04-21 08:59:59.999,75581.33,76507.21,1319.5,16.16,0.01225,420.0,revenge_trader
BTR0087,BTR0087_0042,mirror,BTCUSDT,short,2026-05-10 07:00:00,2026-05-10 14:59:59.999,80736.03,80990.11,1462.48,-4.6,-0.00315,480.0,revenge_trader
BTR0087,BTR0087_0043,mirror,BTCUSDT,long,2026-04-17 18:00:00,2026-04-18 03:59:59.999,77159.89,77005.47,2962.97,-5.93,-0.002,600.0,revenge_trader
BTR0087,BTR0087_0044,mirror,BTCUSDT,long,2026-04-09 13:00:00,2026-04-09 15:59:59.999,70801.98,72141.99,2601.03,49.23,0.01893,180.0,revenge_trader
