trader_id,total_trades,winning_trades,losing_trades,win_ratio,total_profit,average_profit_on_wins,average_loss_on_losses,risk_reward_ratio,average_roi_on_wins,average_roi_on_losses,win_loss_roi_ratio,average_winning_duration,average_losing_duration,win_loss_holding_time_ratio,trade_frequency_score,profitable_flag,behavioral_alpha_score,behavioral_risk_score,risk_level,trader_class,total_return,volatility,sharpe_ratio,sortino_ratio,max_drawdown,profitability_probability,ml_prediction
btr0170,65,44,21,0.676923076923077,385.05999999999995,39.147727272727266,63.68761904761906,0.6146834794288136,0.023419772727272727,0.038400476190476186,0.609882351747532,2294.4670454545453,1575.3376190476188,1.4564922577305564,65,1,75.84263935020336,100.0,High Risk,Poor risk-reward trader,0.2091578265318641,0.032270321055260905,0.10681879852307698,0.1772776990267565,-0.19496142911683667,0.8384643875610271,Likely profitable
btr0002,38,24,14,0.631578947368421,4.830000000000041,31.463333333333335,53.59214285714286,0.5870885479836685,0.020950833333333335,0.034342142857142856,0.6100619119920687,2410.5045833333334,1568.5392857142856,1.5367830473150255,38,1,74.86331837008979,100.0,High Risk,Poor risk-reward trader,0.004731560016443925,0.030378996432621017,0.01908347576231122,0.03132731351639808,-0.12762765782263527,0.788796929128723,Likely profitable
btr0062,95,58,37,0.6105263157894737,14.140000000000025,34.69827586206897,54.009729729729735,0.6424449082730598,0.022221034482758622,0.036127297297297294,0.6150760268585326,2158.393620689655,1487.9591891891891,1.4505731315559773,95,1,74.72463436667897,100.0,High Risk,Poor risk-reward trader,-0.09014694234424159,0.03129919224349384,-0.016106015108510747,-0.03407526511066968,-0.3361591484593385,0.8468681279742133,Likely profitable
btr0077,53,28,25,0.5283018867924528,-166.02000000000004,38.21928571428572,49.446400000000004,0.7729437474575644,0.02373,0.038406,0.6178722074675832,2100.282142857143,1566.5572,1.3406993008982646,53,0,74.59466372766407,99.61687186494385,High Risk,Poor risk-reward trader,-0.2783537788354401,0.03352879901122285,-0.1664072119134535,-0.422394262339699,-0.328149628311806,0.07956400944119013,Likely unprofitable
btr0103,66,37,29,0.5606060606060606,-196.74,38.21675675675676,55.543448275862076,0.688051569411921,0.023445405405405406,0.0361896551724138,0.6478482675147753,2063.3954054054057,1489.4837931034483,1.3853090681209566,66,0,74.43557161022318,100.0,High Risk,Poor risk-reward trader,-0.19609647342554193,0.033024370698722175,-0.08351041153936356,-0.15355980540405423,-0.37682402330621023,0.05637176761878946,Likely unprofitable
btr0093,112,69,43,0.6160714285714286,79.93000000000009,33.30057971014493,51.57697674418605,0.6456481517966968,0.021107391304347828,0.0341553488372093,0.6179820152020568,2265.800434782609,1608.7030232558138,1.4084640869244542,112,1,74.428099094962,100.0,High Risk,Poor risk-reward trader,-0.05896836230639402,0.029385499438947495,-0.0037281507382981157,-0.007378929802138261,-0.4247552373415549,0.824245957322076,Likely profitable
btr0153,51,28,23,0.5490196078431373,-334.58000000000004,31.87035714285715,53.345652173913045,0.5974312028083576,0.02364857142857143,0.03409000000000001,0.6937099275028284,2413.6867857142856,1599.2960869565215,1.5092182150633275,51,0,74.37454573306547,100.0,High Risk,Poor risk-reward trader,-0.13735562725719497,0.031836631351999815,-0.07508307428739923,-0.1420543264274661,-0.32272223363562436,0.04687110467857065,Likely unprofitable
btr0065,50,28,22,0.56,-133.20000000000002,29.749285714285715,43.91727272727272,0.6773937420711316,0.023704642857142855,0.03174136363636364,0.7468060644372024,2176.422857142857,1760.2372727272727,1.2364372069969611,50,0,74.33852197801842,97.57755848297693,High Risk,Poor risk-reward trader,-0.056809722936847606,0.03104644903024749,-0.022276299596330585,-0.04049453244374434,-0.19119850087311288,0.10366447041732245,Likely unprofitable
btr0013,115,77,38,0.6695652173913044,614.69,33.59480519480519,51.89763157894737,0.647328291729466,0.020237142857142856,0.033002894736842106,0.6131929643902277,1946.8738961038955,1511.6565789473682,1.2879075335084296,115,1,74.15524238600526,100.0,High Risk,Poor risk-reward trader,0.2948982471595172,0.028039226731454994,0.09432437755955228,0.15831902631150194,-0.2598440192187036,0.8674008868995406,Likely profitable
btr0076,57,32,25,0.5614035087719298,-310.79999999999995,28.4371875,48.83160000000001,0.5823521551618214,0.018315937499999997,0.0325968,0.5618937288322778,2423.5074999999997,1409.9612000000002,1.7188469441570444,57,0,74.14271730117514,100.0,High Risk,Poor risk-reward trader,-0.22360154218202244,0.028874177226828748,-0.139024239367276,-0.2274549262133146,-0.3023758768740442,0.06291976225854383,Likely unprofitable
btr0185,116,70,46,0.603448275862069,-430.8899999999998,31.838142857142852,57.81652173913044,0.5506755145319419,0.02020957142857143,0.038056304347826087,0.5310439827225597,2333.261285714286,1347.428260869565,1.7316404542446748,116,0,73.87442009355443,100.0,High Risk,High win-rate but risky trader,-0.3263765724761676,0.03163608726614662,-0.0915366696457543,-0.16202708834036103,-0.401395409347785,0.04184507042253521,Likely unprofitable
btr0165,66,35,31,0.5303030303030303,-300.56999999999994,35.76457142857143,50.07516129032257,0.714217797946129,0.022478857142857144,0.03404322580645162,0.6603033822546017,2027.1068571428573,1529.8090322580642,1.3250718321036188,66,0,73.71928688539411,100.0,High Risk,Poor risk-reward trader,-0.26002542774628523,0.031123639488524715,-0.1307492955923206,-0.24545823116650023,-0.29879970912641307,0.0564541783607333,Likely unprofitable
btr0112,91,51,40,0.5604395604395604,-506.06999999999994,37.147843137254895,60.01525,0.618973396549292,0.022594705882352944,0.03859475,0.5854346998582176,2179.1676470588236,1383.6654999999998,1.5749237420885496,91,0,73.64211233744926,100.0,High Risk,Poor risk-reward trader,-0.357219409735421,0.03293069913869315,-0.1306306381058194,-0.2824957752443867,-0.5328920127188991,0.060253095973434506,Likely unprofitable
btr0115,64,36,27,0.5625,-198.07000000000008,33.16833333333333,51.56037037037037,0.6432912156192309,0.021313333333333326,0.03851444444444444,0.5533854542307358,2126.9466666666667,1368.4685185185183,1.5542532677107286,64,0,73.32217184000625,100.0,High Risk,Poor risk-reward trader,-0.26362625520603866,0.031963570626921865,-0.1332571711000419,-0.26448098514440416,-0.329879571195248,0.046871777974501996,Likely unprofitable
btr0225,88,55,33,0.625,-237.58,27.681090909090905,53.33454545454546,0.5190086588941158,0.020045999999999998,0.032269090909090914,0.6212136578769437,2198.1125454545454,1466.359090909091,1.4990274613374497,88,0,72.33601313380882,100.0,High Risk,High win-rate but risky trader,0.0011037667933069262,0.028779037248315247,0.014866407982982655,0.023767191450138128,-0.19930065399733782,0.22542782495101243,Likely unprofitable
btr0209,75,41,34,0.5466666666666666,-514.53,33.27609756097561,55.26029411764706,0.6021701131400434,0.022800975609756097,0.03774911764705882,0.6040134718627684,2241.87756097561,1521.4920588235295,1.473473060851272,75,0,71.66753610353959,100.0,High Risk,Poor risk-reward trader,-0.3237652145335952,0.03331397418177219,-0.1395330372364694,-0.28425659178346985,-0.35556760663496445,0.026606293677217938,Likely unprofitable
btr0193,105,57,48,0.5428571428571428,-787.75,33.76561403508772,56.50812500000001,0.5975355585606091,0.02107228070175439,0.034414791666666666,0.6123030151062774,2210.088245614035,1500.5783333333336,1.4728243081483257,105,0,71.61172104241437,100.0,High Risk,Poor risk-reward trader,-0.3956266330438901,0.03125903430933817,-0.1373439132108939,-0.23080118947442194,-0.52268795574076,0.03632828183289815,Likely unprofitable
btr0238,46,21,25,0.45652173913043476,-616.16,30.363333333333333,50.1516,0.6054309998750455,0.02097809523809524,0.0341824,0.6137104251923574,2295.281428571428,1444.3644,1.589129051208565,46,0,71.03827856810182,100.0,High Risk,Poor risk-reward trader,-0.3537438495693749,0.030039063305156634,-0.2996243488412518,-0.6989202533495452,-0.35048811668495883,0.029744830720618752,Likely unprofitable
btr0056,71,38,33,0.5352112676056338,40.17999999999998,21.77473684210526,23.856363636363636,0.9127433323037797,0.013327894736842103,0.01900242424242424,0.7013786539449344,525.2847368421053,856.6003030303029,0.6132203490751309,71,1,70.17140958203272,100.0,High Risk,Poor risk-reward trader,-0.1234349421491846,0.017683134462717843,-0.09607308268895604,-0.2002206053188376,-0.18493325507943392,0.6357122347927855,Likely profitable
btr0015,66,41,25,0.6212121212121212,-577.9399999999999,31.592195121951217,74.92880000000001,0.4216295352648276,0.02211121951219512,0.03813,0.5798903622395783,2365.301707317073,1467.3688,1.611934032751053,66,0,69.96151924156372,100.0,High Risk,High win-rate but risky trader,-0.07824767228175056,0.032431644343169905,-0.02181277751256623,-0.03818999502566201,-0.2153541294839302,0.12269547325102881,Likely unprofitable
btr0098,75,38,37,0.5066666666666667,-860.8299999999997,35.14631578947369,59.36189189189189,0.5920686600332941,0.020663947368421056,0.0351327027027027,0.5881684521479018,2270.137631578947,1533.044054054054,1.4808039113916447,75,0,69.87832977557103,100.0,High Risk,Poor risk-reward trader,-0.42442254612689145,0.03090802068736869,-0.22202651115749006,-0.4948538649147892,-0.49064564706460695,0.016606293677217932,Likely unprofitable
btr0086,78,48,30,0.6153846153846154,-317.4999999999999,29.062916666666666,57.083999999999996,0.5091254408707636,0.019853333333333334,0.03374833333333333,0.5882759642451479,2069.6879166666663,1456.246333333333,1.4212484998531614,78,0,69.76092829158749,100.0,High Risk,High win-rate but risky trader,-0.09053743060244035,0.030048289562708153,-0.025382220378988126,-0.03839637120007612,-0.21149643092512083,0.11312329820204121,Likely unprofitable
btr0124,81,39,42,0.48148148148148145,-976.55,35.18615384615384,55.92404761904762,0.6291775245926496,0.02157179487179487,0.0359597619047619,0.5998870328709899,2169.464102564102,1533.295,1.4149032655582272,81,0,69.54049498737209,100.0,High Risk,Poor risk-reward trader,-0.5100248572600437,0.031907538934618535,-0.25885364374148734,-0.49908319673270884,-0.5753127512874656,0.09627375210952197,Likely unprofitable
btr0247,43,27,16,0.627906976744186,-217.4699999999999,38.25481481481482,78.146875,0.4895245627520592,0.021366296296296293,0.040049375,0.533498869740072,2081.9348148148147,1393.6525000000001,1.4938693934211107,43,0,69.26845882970582,100.0,High Risk,High win-rate but risky trader,-0.08253155482942831,0.032243386633801864,-0.046088412749733715,-0.09996082694530453,-0.21581494685814218,0.135,Likely unprofitable
btr0019,115,67,48,0.5826086956521739,-835.2,32.5689552238806,62.860833333333325,0.5181120500133459,0.02162134328358209,0.03504583333333333,0.6169447613910001,2162.7798507462685,1559.6652083333336,1.3866949388820606,115,0,69.24566548797151,100.0,High Risk,Poor risk-reward trader,-0.2510684798609195,0.030939406864825575,-0.06564584405688542,-0.1287685052545257,-0.42760776278167933,0.011845070422535211,Likely unprofitable
btr0203,73,46,27,0.6301369863013698,-220.10999999999993,29.61565217391305,58.60851851851853,0.5053130999132045,0.019585869565217386,0.040739629629629626,0.4807571827057733,2248.1423913043477,1457.878518518518,1.542064282275651,73,0,69.21339638821632,100.0,High Risk,High win-rate but risky trader,-0.20931368190431454,0.03116278623378146,-0.08748580275879236,-0.22440049386360572,-0.2367973630256051,0.05269547325102881,Likely unprofitable
btr0111,32,20,12,0.625,-198.74,29.693999999999996,66.05166666666666,0.4495571648457016,0.020037500000000003,0.04112916666666667,0.4871846824029987,2419.7754999999997,1471.59,1.6443272242948104,32,0,69.08124036986817,100.0,High Risk,High win-rate but risky trader,-0.10429367583628302,0.0330249015529289,-0.08781252520472103,-0.17832675888900795,-0.21311726869828587,0.06,Likely unprofitable
btr0004,66,36,30,0.5454545454545454,66.54999999999997,23.34833333333334,25.79966666666667,0.9049858525303945,0.012684444444444446,0.017436333333333335,0.7274720092781994,511.45055555555547,1045.1346666666664,0.48936330586637855,66,1,69.04046175949887,100.0,High Risk,Poor risk-reward trader,-0.07301553729941745,0.016887190517265848,-0.05962022994818398,-0.10858402211003565,-0.17320807975407218,0.20889362029884906,Likely unprofitable
btr0011,100,54,46,0.54,-1149.69,27.172777777777778,56.89173913043477,0.47762255457649466,0.020124999999999997,0.0350654347826087,0.5739270060322005,2309.796111111111,1437.3904347826087,1.6069371655867772,100,0,68.98090927190151,100.0,High Risk,Poor risk-reward trader,-0.4373316160678731,0.03068699446891718,-0.17149284545707075,-0.33515464919122423,-0.5149900024216385,0.006845070422535211,Likely unprofitable
btr0218,47,25,22,0.5319148936170213,-25.809999999999988,27.242400000000004,32.13045454545455,0.8478684906701374,0.014444000000000002,0.018590909090909092,0.7769388753056236,551.5323999999999,1023.893181818182,0.5386620497077774,47,0,68.89690415687201,100.0,High Risk,Loss-averse trader,-0.05390052612427587,0.017999202739564454,-0.05662189325363837,-0.13486108470216188,-0.16242513220678229,0.07619814704782024,Likely unprofitable
btr0166,60,27,33,0.45,-167.97000000000003,24.06888888888889,24.782727272727275,0.9711961328556463,0.013936666666666668,0.019087272727272727,0.7301549501492349,524.09,989.3784848484847,0.5297163906695022,60,0,68.8355035994428,100.0,High Risk,Loss-averse trader,-0.23183616593114398,0.017986959949372737,-0.23497578311711267,-0.5149013682549279,-0.2425690697330856,0.0726954732510288,Likely unprofitable
btr0246,38,20,18,0.5263157894736842,-477.71,29.426,59.234999999999985,0.4967671140373091,0.019579999999999997,0.03129722222222222,0.6256146267861897,1941.1095,1304.1361111111112,1.4884255435164615,38,0,68.65923592773146,100.0,High Risk,Poor risk-reward trader,-0.1708024483164079,0.028426997492091256,-0.15899452073201575,-0.31477161246575336,-0.18923637961823442,0.011680215008373787,Likely unprofitable
btr0176,35,18,17,0.5142857142857142,-11.159999999999997,23.14611111111111,25.164117647058823,0.919806187355686,0.014172777777777777,0.021286470588235296,0.6658115406699151,533.5,927.6058823529412,0.5751364994007343,35,0,68.2950930570009,100.0,High Risk,Loss-averse trader,-0.10679585627174348,0.018744573094744026,-0.1627290042226149,-0.5213352538806048,-0.11908306485779467,0.13489576490028599,Likely unprofitable
btr0158,56,34,22,0.6071428571428571,-331.77000000000004,34.16647058823529,67.88318181818181,0.5033127451177334,0.019848529411764706,0.03979590909090909,0.4987580348126504,2233.773823529412,1516.4495454545454,1.4730287797737798,56,0,67.87805063474067,100.0,High Risk,High win-rate but risky trader,-0.20538087676487038,0.032073720089656116,-0.11171807559890397,-0.2147966288216411,-0.26972277308478726,0.02269547325102881,Likely unprofitable
btr0003,67,32,35,0.47761194029850745,-1127.27,30.919687499999995,60.47714285714285,0.5112623718524117,0.021752812500000003,0.037377428571428575,0.5819772341596533,2366.6034375,1501.7154285714284,1.5759333575944767,67,0,67.85466058243605,100.0,High Risk,Poor risk-reward trader,-0.4789264866498777,0.03308227942547984,-0.27616354016853123,-0.5388216477408007,-0.46776936387579504,0.0,Likely unprofitable
btr0210,70,33,37,0.4714285714285714,-293.29,22.50151515151515,27.99567567567568,0.8037496723490697,0.013022727272727271,0.015566486486486487,0.8365874524114678,514.6412121212121,954.6575675675676,0.5390846200826742,70,0,67.25630292485604,100.0,High Risk,Loss-averse trader,-0.1436248596290135,0.015822510832596042,-0.13200902864362807,-0.26875807525700174,-0.14906671492512785,0.035,Likely unprofitable
btr0216,85,52,33,0.611764705882353,181.45,19.34826923076923,24.98969696969697,0.7742498540190923,0.012376153846153844,0.017820000000000003,0.6945091945091942,450.9667307692307,832.1848484848484,0.5419069231917666,85,1,67.07177050764972,100.0,High Risk,Poor risk-reward trader,0.04526126162072108,0.01630494132110244,0.04004560112249703,0.0773933194383669,-0.2522661201454734,0.7645875265628794,Likely profitable
btr0082,111,51,60,0.4594594594594595,-2165.7700000000004,32.51235294117647,63.73166666666667,0.5101444013887884,0.021478235294117645,0.035302999999999994,0.6083968867834929,2180.914509803921,1486.644,1.4670052210239446,111,0,66.30311631039393,100.0,High Risk,Poor risk-reward trader,-0.6614114352481876,0.031404082931469034,-0.2934116670253391,-0.5709455183625224,-0.6945154080570322,0.005,Likely unprofitable
btr0043,71,42,29,0.5915492957746479,-413.28,25.459047619047617,51.122758620689666,0.49799831436999564,0.019633809523809526,0.03373827586206896,0.5819446614307665,1975.0909523809519,1556.1796551724135,1.2691921178998617,71,0,66.2729266086064,100.0,High Risk,Poor risk-reward trader,-0.1691467406029331,0.029693445860702918,-0.07294728770077791,-0.12453735687468578,-0.3125214567819861,0.005,Likely unprofitable
btr0104,96,55,41,0.5729166666666666,-43.30999999999996,19.811272727272733,27.632439024390244,0.7169570775053905,0.012107636363636367,0.016311463414634145,0.7422777500621904,514.3138181818182,874.6758536585365,0.588005048991098,96,0,66.07323181158296,100.0,High Risk,Loss-averse trader,-0.015031817273647774,0.016043517887829505,-0.0018504358088770982,-0.0031963364916734677,-0.13288457203044213,0.07353238334442963,Likely unprofitable
btr0120,73,41,32,0.5616438356164384,-9.710000000000008,20.518048780487806,26.5921875,0.7715818332165342,0.01193731707317073,0.0175796875,0.6790403454652268,486.830731707317,884.4568750000001,0.5504290208692391,73,0,65.22921401465844,100.0,High Risk,Loss-averse trader,-0.07955604925552451,0.01639575063627587,-0.06109167294849466,-0.11727138704235597,-0.11566530969248881,0.02487840033969966,Likely unprofitable
btr0105,103,55,48,0.5339805825242718,-1442.82,27.31509090909091,61.35729166666667,0.4451808443156931,0.01963618181818182,0.03763875,0.5217012206351651,2184.181090909091,1461.9479166666667,1.4940211385157696,103,0,64.82769039881461,100.0,High Risk,Poor risk-reward trader,-0.5423565770897605,0.03169581960045645,-0.22258608966804322,-0.4227235155627894,-0.5899839935600462,0.0018450704225352113,Likely unprofitable
btr0138,55,31,24,0.5636363636363636,-177.77999999999997,18.677741935483866,31.532916666666665,0.5923252242387093,0.01404290322580645,0.0164125,0.8556224356927007,501.5399999999999,862.0304166666666,0.5818124167119005,55,0,64.79659477924821,100.0,High Risk,Loss-averse trader,0.03412670809691187,0.01704030864510789,0.044205345276359415,0.08675422454670174,-0.0672353887215618,0.0509479015918958,Likely unprofitable
btr0025,71,31,40,0.43661971830985913,-404.45000000000005,23.567741935483877,28.37625,0.8305446257163606,0.01262193548387097,0.01745225,0.723226832292167,494.0725806451613,906.7334999999999,0.5448928275454269,71,0,64.26899354127217,100.0,High Risk,Loss-averse trader,-0.2716140890097555,0.01636978217235102,-0.26397832055044285,-0.6224438452584088,-0.28507413697181955,0.06489576490028598,Likely unprofitable
btr0188,86,45,41,0.5232558139534884,-218.16999999999996,18.355333333333338,25.467317073170733,0.720740754929002,0.012654666666666668,0.018585121951219512,0.6809030739685998,500.9684444444446,896.7295121951219,0.5586617119560546,86,0,62.72239959503054,100.0,High Risk,Loss-averse trader,-0.18633102596426265,0.017717550208862308,-0.1263561216895974,-0.22232635043252819,-0.2572909799181323,0.015799711863719697,Likely unprofitable
btr0179,92,43,49,0.4673913043478261,-444.04999999999984,22.1246511627907,28.477755102040817,0.7769099454473912,0.01289325581395349,0.018808571428571428,0.685498941954082,466.7632558139535,937.4306122448978,0.4979176588826977,92,0,61.935275925949036,100.0,High Risk,Loss-averse trader,-0.317204724164838,0.017228937743911092,-0.23166913148135745,-0.5414927730481527,-0.3620817225597899,0.042695473251028807,Likely unprofitable
btr0022,98,44,54,0.4489795918367347,-709.02,21.76522727272727,30.864629629629626,0.7051834910674887,0.012562954545454546,0.01751888888888889,0.7171090943685603,527.8245454545455,851.852962962963,0.6196193103779746,98,0,61.84690950201033,100.0,High Risk,Loss-averse trader,-0.334918486091341,0.016799750659699283,-0.23885801541489338,-0.4695221005925414,-0.39237292044292843,0.08062878203954402,Likely unprofitable
btr0036,66,31,35,0.4696969696969697,-383.99,19.511290322580642,28.25257142857143,0.6906022827659909,0.012836451612903229,0.01714742857142857,0.7485933858497951,520.471935483871,958.1880000000001,0.5431835250325311,66,0,61.671565095621666,100.0,High Risk,Loss-averse trader,-0.19023883942799802,0.016105983596861686,-0.19024550041687363,-0.537328889264502,-0.2701057885160506,0.02762811660026959,Likely unprofitable
btr0154,46,19,27,0.41304347826086957,-1129.2700000000002,32.666315789473686,64.81222222222222,0.5040147470560478,0.018027894736842104,0.03957000000000001,0.45559501483048015,2228.4284210526316,1470.6070370370367,1.5153119527718604,46,0,61.63130142184743,100.0,High Risk,Poor risk-reward trader,-0.5310014621425316,0.03306127065895291,-0.477282478951493,-0.7795442521528477,-0.5087053566865556,0.005,Likely unprofitable
btr0136,32,14,18,0.4375,-181.31,17.537142857142857,23.712777777777774,0.739565099521054,0.011747142857142859,0.017154444444444444,0.6847871346219686,490.7814285714286,871.5383333333333,0.5631208746657866,32,0,60.87844447116764,100.0,High Risk,Loss-averse trader,-0.13815688320607822,0.016063323883728064,-0.2807638090749431,-0.5711424700137124,-0.15051349462185243,0.01262811660026959,Likely unprofitable
btr0142,49,31,18,0.6326530612244898,36.11999999999999,16.701290322580647,26.756666666666668,0.6241917399743607,0.01194967741935484,0.02052722222222222,0.5821380647605812,504.2225806451613,885.2105555555555,0.5696075103043848,49,1,60.80290830954581,100.0,High Risk,Poor risk-reward trader,-0.0060693127701489935,0.017074871327988007,0.0011354554145460542,0.0026450622586828452,-0.14353065482586794,0.7899980301331772,Likely profitable
btr0026,88,57,31,0.6477272727272727,86.60000000000001,16.78298245614035,28.065483870967753,0.597993696930394,0.01138561403508772,0.019838387096774195,0.5739183321480338,522.2777192982455,873.7654838709677,0.597732147743401,88,1,60.685569609581854,100.0,High Risk,Poor risk-reward trader,0.022466894936068238,0.01638969449916203,0.02356663817130625,0.045026035765780806,-0.1025092051784382,0.5432587064676617,Likely profitable
btr0119,80,40,40,0.5,-411.12,18.1515,28.429499999999997,0.6384741201920541,0.01168575,0.017995,0.6493887190886357,545.443,828.5592499999999,0.6583029517804551,80,0,60.263485859684344,100.0,High Risk,Loss-averse trader,-0.2318416016831466,0.016610679723306123,-0.18991546719029243,-0.3745521999164693,-0.24952989104367576,0.0326281166002696,Likely unprofitable
btr0039,84,40,44,0.47619047619047616,-401.43999999999994,17.658250000000002,25.176590909090915,0.7013757368406799,0.012077500000000001,0.017591363636363634,0.6865584868608048,474.01625,933.7159090909091,0.5076664597709543,84,0,60.10594545901911,100.0,High Risk,Loss-averse trader,-0.2612998207125229,0.016526911994692816,-0.20955719582977697,-0.39573345304217505,-0.3115818877641542,0.00542782495101241,Likely unprofitable
btr0102,110,63,47,0.5727272727272728,-205.34000000000006,16.13968253968254,26.002978723404258,0.6206859110781737,0.011257936507936507,0.01765085106382979,0.6378126735773282,485.54952380952375,904.6391489361703,0.5367328225630253,110,0,59.79870469204198,100.0,High Risk,Loss-averse trader,-0.1261381934454101,0.016207539258238417,-0.06749945087709172,-0.11469790139993417,-0.18018559810183127,0.04,Likely unprofitable
btr0171,102,49,53,0.4803921568627451,-528.0099999999999,21.679591836734694,30.005849056603772,0.722512194067156,0.012464285714285714,0.01992981132075472,0.6254091177122948,454.46285714285716,939.6852830188681,0.48363304752718145,102,0,58.976854183612126,100.0,High Risk,Loss-averse trader,-0.37041428244007146,0.017799852560198986,-0.2453919863492261,-0.4842359259157399,-0.41540865587030035,0.01,Likely unprofitable
btr0005,104,52,52,0.5,-478.1600000000001,15.557307692307695,24.752692307692307,0.6285097192224623,0.011647307692307696,0.016997692307692307,0.6852287640856227,476.1913461538462,904.9599999999999,0.526201540569579,104,0,58.879033787358125,100.0,High Risk,Loss-averse trader,-0.2530893950353317,0.015961761891505128,-0.1676000635691758,-0.33514529428671047,-0.3581644554673249,0.035,Likely unprofitable
btr0057,64,37,27,0.578125,-170.22,18.379189189189194,31.49074074074074,0.5836378807504948,0.013434054054054054,0.02181518518518519,0.6158120566025354,487.79891891891896,869.1744444444446,0.5612209632218401,64,0,58.66650228590583,100.0,High Risk,Loss-averse trader,-0.0980189839142197,0.01874209853021983,-0.07665730428657333,-0.19297120056698203,-0.17873025751455873,0.01042782495101241,Likely unprofitable
btr0182,103,50,53,0.4854368932038835,-482.62,16.1694,24.360188679245283,0.6637633317584366,0.0110286,0.017156603773584904,0.6428195315077533,467.7872,878.7483018867925,0.5323335464724052,103,0,58.531498233649515,100.0,High Risk,Loss-averse trader,-0.31016451142398094,0.01578384149718147,-0.22012803537325903,-0.43991506872947583,-0.3366773164911433,0.015,Likely unprofitable
btr0132,82,39,43,0.47560975609756095,-526.5799999999999,17.3274358974359,27.961627906976748,0.6196862341163086,0.011745128205128205,0.016914651162790697,0.6943760230163926,468.8010256410256,891.2393023255812,0.5260102695401179,82,0,58.108434324927664,100.0,High Risk,Loss-averse trader,-0.24447049414435384,0.01612291909361849,-0.20367158507323962,-0.37174755456364517,-0.2916195264736893,0.035427824951012404,Likely unprofitable
btr0010,101,57,44,0.5643564356435643,-337.91999999999996,16.427543859649123,28.961136363636363,0.567227185196903,0.011266491228070176,0.01807159090909091,0.62343660194314,464.7147368421053,912.2556818181819,0.5094128171565895,101,0,57.17461593114136,100.0,High Risk,Loss-averse trader,-0.15253962924041875,0.015719309048125973,-0.096343639590514,-0.2296748196445356,-0.21518117881084248,0.005,Likely unprofitable
btr0114,73,39,34,0.5342465753424658,-389.37000000000006,14.918205128205127,28.564117647058822,0.5222708193733132,0.011241025641025642,0.017336764705882354,0.6483923518447228,492.04897435897436,861.5938235294118,0.5710915757768051,73,0,56.471704274243514,100.0,High Risk,Loss-averse trader,-0.14869535450855842,0.01642743434974155,-0.1259586882612826,-0.2350849689918763,-0.2552088408898542,0.0016802150083737868,Likely unprofitable
btr0155,108,47,61,0.4351851851851852,-1049.95,18.63063829787234,31.56704918032787,0.5901925831408622,0.01225297872340426,0.018405737704918036,0.6657151655556978,533.8225531914893,897.0526229508196,0.5950849922666753,108,0,56.330487072673996,100.0,High Risk,Loss-averse trader,-0.43052837802449573,0.01655010078828699,-0.3059509173564746,-0.6928471499369505,-0.45195741250630156,0.016252390057361378,Likely unprofitable
btr0070,115,56,59,0.48695652173913045,-711.51,17.069999999999997,28.261525423728816,0.6040013673737427,0.010681428571428573,0.01805949152542373,0.5914578799957633,509.29499999999996,888.6937288135593,0.573082698220374,115,0,56.11142414658589,100.0,High Risk,Loss-averse trader,-0.3830456111674583,0.015962891600145204,-0.2545850178824301,-0.538018250811167,-0.44197538185056395,0.03825870646766169,Likely unprofitable
btr0222,93,44,49,0.4731182795698925,-620.2799999999999,15.541818181818183,26.614693877551023,0.5839563007308307,0.01196,0.01932122448979592,0.6190083866742716,486.55818181818177,954.2228571428572,0.5098999444165891,93,0,54.83594624212733,100.0,High Risk,Loss-averse trader,-0.3529551122193265,0.017282841449795663,-0.2616181713798887,-0.5286587603437486,-0.3825648443638899,0.01042782495101241,Likely unprofitable
btr0141,68,30,38,0.4411764705882353,-623.84,16.697666666666667,29.59921052631579,0.5641254063793782,0.011744333333333334,0.018463157894736845,0.6360955910300266,493.5603333333334,910.5584210526314,0.542041369254225,68,0,54.19206662359244,100.0,High Risk,Loss-averse trader,-0.3021527322730563,0.016823573360323436,-0.30530514649909185,-0.6091492919345741,-0.3106882557140942,0.021680215008373787,Likely unprofitable
btr0023,74,38,36,0.5135135135135135,-486.8700000000001,16.095,30.513333333333335,0.5274743281625518,0.010436315789473682,0.019603888888888893,0.5323594644218161,505.1731578947369,839.9794444444444,0.6014113336176391,74,0,53.55979186509195,100.0,High Risk,Loss-averse trader,-0.2740230895291288,0.016800581877583824,-0.24867221077694449,-0.4523899205372857,-0.27443874551625247,0.0,Likely unprofitable
btr0075,61,33,28,0.5409836065573771,-383.47,15.466666666666667,31.923928571428572,0.4844850668068809,0.011236969696969698,0.019461428571428574,0.5773969601320406,523.5357575757575,946.4342857142856,0.5531665171878666,61,0,53.49648196204675,100.0,High Risk,Loss-averse trader,-0.16683540655201734,0.01645104498981237,-0.17349039908548022,-0.5373105074757175,-0.20079795035712392,0.0,Likely unprofitable
btr0081,98,56,42,0.5714285714285714,-439.59000000000003,12.753214285714288,27.47071428571428,0.4642476403442629,0.011194285714285714,0.019534761904761905,0.573044389732589,476.43589285714285,903.5930952380953,0.5272681867180523,98,0,53.30541889727054,100.0,High Risk,Loss-averse trader,-0.1874410032277185,0.016786430958911806,-0.11767278746053536,-0.21856116095868944,-0.285189277750128,0.0,Likely unprofitable
